drug_id	drug_name	rxnorm_id	drugbank_id	chebi_id
19069133	iron protein succinylate	27823	DB11209	\N
19063981	Rutin	9500	DB01698	28527
19072255	Cefmetazole	2182	DB00274	3489
19011193	Acetyldigitoxin	132871	DB00511	53773
19034726	Sirolimus	35302	DB00877	9168
980955	docosanol	594680	DB00632	31000
44506771	Aminopterin	1440264	DB08878	22526
730729	Pentobarbital	8004	DB00312	7983
40173337	Polysorbate 20	8559	DB11178	\N
19091239	domiphen	23623	DB11594	135978
19008366	Creosote	2915	DB13271	\N
19020079	formestane	15070	DB08905	75172
42904292	Carbon Black	2032	DB11980	\N
924309	Phenolphthalein	155122	DB04824	34914
19038562	Palifermin	196319	DB00039	\N
929549	Acetic Acid	168	DB03166	15366
19132892	phenylhydrazine	8167	\N	\N
1319156	Dextran 70	3274	\N	\N
19102230	Ergot Alkaloids	4023	\N	\N
1351557	candesartan	214354	DB13919	3347
19082874	orgotein	32526	\N	\N
19128258	Norgestrienone	7519	DB13563	135231
19051649	doxorubicin liposome	214525	\N	\N
42903541	N,N-dimethylglycine	1313173	DB02083	58251
44814613	pineapple extract	1492174	\N	\N
19065450	fosfestrol	25284	\N	\N
42898420	Aesculus hippocastanum leaf extract	1309498	\N	\N
42900496	lemon balm oil	1309492	\N	\N
43013470	Argon	1368133	\N	\N
19026701	pangamic acid	7886	\N	\N
43012635	Clopidol	1367179	\N	\N
19058371	Phenylmercuric nitrate	89722	DB13388	136021
19112534	barbexaclone	46795	DB09001	\N
42900092	Thymus vulgaris leaf extract	1307658	\N	\N
19080959	Nordazepam	3155	DB14028	111762
19011097	Propionate	121047	\N	\N
19031041	Diphtheria Antitoxin	3510	\N	\N
987128	Lactobacillus	6204	\N	\N
987153	Lactobacillus acidophilus	6205	\N	\N
1401437	Garlic preparation	265647	\N	\N
45775313	Hirudin	1546205	\N	\N
40169014	lufenuron	83586	DB11424	39384
40242573	Bifidobacterium longum	1150096	\N	\N
40242566	Bifidobacterium lactis	1150094	\N	\N
43531995	Lactoferrin	1425933	\N	\N
43013853	Thymine	1368871	DB03462	17821
42900093	Spearmint oil	1305657	\N	\N
42898652	BAY LEAF OIL	1305650	\N	\N
43014081	glaucine	1368876	\N	\N
19035598	benzarone	18923	\N	\N
42899437	LACHESIS MUTA VENOM	1310458	\N	\N
19100417	sulbutiamine	37317	DB13416	31290
19112623	Solfenacin	477364	\N	\N
45775576	omacetaxine	1546446	\N	\N
19011028	mucopolysaccharide polysulfate	30320	\N	\N
42900491	mebrofenin	1311500	\N	\N
42904141	Manuka Oil	1355829	\N	\N
19049759	denatured ethanol	216449	\N	\N
44785020	factor VII	4254	\N	\N
1352213	Factor VIII	4257	\N	\N
19041085	tartaric acid	37578	\N	\N
40164866	Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007, IVR-148 (H1N1) strain	857917	\N	\N
1380341	Chitosan	59038	\N	\N
19123879	Lead	6260	\N	\N
43532381	HEKLA LAVA	1426873	\N	\N
43532246	acemannan	1426875	\N	\N
42903893	Ovalbumin	1314593	\N	\N
19017807	black currant oil	73891	\N	\N
19014164	Wheat germ oil	72385	\N	\N
19009557	ferrous phosphate	107056	\N	\N
19010493	Xipamide	11371	DB13803	135499
1500211	Medroxyprogesterone	6691	\N	\N
42900259	cyclomethicone	1307080	DB14124	\N
19076785	Potassium tartrate	55024	\N	\N
19082891	oxiracetam	32645	DB13601	134788
19123346	Khellin	6147	\N	\N
19003140	Mesterolone	6781	DB13587	135293
1306837	Ubiquinone	10975	\N	\N
19015464	nitroxoline	31901	DB01422	67121
19071862	lidamidine	28701	\N	\N
19011094	benzquercin	117896	\N	\N
19090204	Lente Insulin, Beef	235280	\N	\N
19055378	Potassium hydroxyquinoline sulfate	235776	\N	\N
19113039	Lithium acetate	52103	\N	\N
19113040	lithium gluconate	52106	\N	\N
43012959	SORBITAN	1367146	DB14474	\N
19095761	ferric chloride	24898	\N	\N
19032614	Acetone	178	\N	\N
19049150	Carboprost	2051	\N	\N
1037015	Bran	104125	\N	\N
43012333	hypromellose 2208	1363588	\N	\N
911891	Fiber	70727	\N	\N
42899155	Hamamelis virginiana leaf extract	1307887	\N	\N
43013731	Monensin	1368208	DB11430	27617
19010792	Cyproterone	3014	\N	\N
46221338	BIS-PEG-PPG-14-14 dimethicone	1609071	\N	\N
19135786	Potassium Dichromate	8595	\N	\N
19018520	Beclamide	18846	DB09011	134859
19056219	GLICOFOSFOPEPTICAL	236463	\N	\N
19004098	Methandrostenolone	6818	\N	\N
19004095	Methandriol	6817	\N	\N
1501309	thyroid (USP)	10572	\N	\N
42900398	argan oil	1305642	DB14310	\N
42898278	ANGELICA ROOT OIL	1305640	\N	\N
43012263	dodecyl sulfate	1362927	DB03967	45599
45775578	Radium	1546450	\N	\N
42898673	Bacillus coagulans	1310844	\N	\N
42899307	Lithium Chloride	1311533	\N	\N
1507705	Cortisone	2878	DB14681	16962
42900466	methylene chloride	1311537	\N	\N
43012195	2-hydroxyethyl methacrylate	1362692	\N	\N
42898952	Coconut Oil	1309239	DB14322	\N
42898462	CLOVE LEAF OIL	1309233	\N	\N
1316327	ALFALFA OIL	323994	\N	\N
42900451	orange oil	1309230	\N	\N
19080407	belladonna leaf extract	314517	\N	\N
42900471	indole	1311224	DB04532	16881
42874135	vincristine liposome	1304991	\N	\N
43531976	Liquid Petroleum	1426663	\N	\N
42904294	Phosphorus 32	258478	\N	\N
19112540	beta Sitosterol	47070	\N	\N
19024068	Bile Salts	1540	\N	\N
43012210	geranylgeranylacetone	1362746	\N	\N
19069080	hylan	27306	\N	\N
42900552	xanthine	1311085	DB02134	17712
43013000	Thiostrepton	1365970	DB11467	\N
19018431	alminoprofen	17387	DB13314	31190
43532356	Glycogen	1426910	\N	\N
42898995	FRANKINCENSE OIL	1309424	\N	\N
1168079	Magnesium Salicylate	52364	DB01397	6640
19000826	Sulfobromophthalein	10212	DB13215	63836
1305496	Methyldopate	6877	\N	\N
19066602	Grapefruit seed extract	259449	\N	\N
19096743	Bee pollen	253157	\N	\N
19011007	Xenon	11363	DB13453	49957
42899556	PERILLA FRUTESCENS LEAF OIL	1307672	\N	\N
19098649	SIBERIAN GINSENG ROOT	259393	\N	\N
42899378	MENTHA ARVENSIS LEAF OIL	1307691	\N	\N
40175934	tea leaf extract	968498	\N	\N
19000820	Sulfamethoxypyridazine	10181	DB13773	102516
19003070	Mersalyl	6774	DB09338	6771
19036638	royal jelly	35805	DB14250	\N
43525901	Vitis vinifera leaf extract	1373038	\N	\N
19065867	gamma-oryzanol	25608	\N	\N
19060156	etofibrate	24609	DB08983	135535
19095561	etofenamate	24608	DB08984	94731
19057690	Gallamine	4638	DB13584	503442
1598493	ESTROGENIC SUBSTANCES	259263	\N	\N
19066409	chaste berry extract	259261	\N	\N
19125106	Medazepam	6680	DB13437	31807
19087067	4-Aminobenzoate	618974	\N	\N
19038433	bone meal	19596	\N	\N
19094483	Medigoxin	6686	\N	\N
595252	Cholera Vaccine	2427	\N	\N
19050610	salmon oil	41967	\N	\N
19029248	acetanilide	162	\N	\N
19123846	gamma-Aminobutyrate	618771	\N	\N
19050750	Fleroxacin	42322	DB04576	31810
19000817	Sulbenicillin	10168	DB13693	\N
19090187	Insulin, Protamine Zinc, Pork	235279	\N	\N
514834	Honey bee venom	124427	\N	\N
42904152	Ginko biloba leaf oil	1356135	\N	\N
19018481	aminoquinuride	17747	DB04452	\N
43012374	squalane	1363644	DB11420	\N
19018489	Bupranolol	1817	DB08808	135123
46221581	insulin, isophane	1605101	\N	\N
19125635	Mitobronitol	6996	DB13543	34853
44784716	Calcium Oxalate	1485048	\N	\N
942765	TRIETHANOLAMINE POLYPEPTIDE OLEATE CONDENSATE	38624	\N	\N
19055783	ZINC ASPARTATE	236142	\N	\N
43012256	aluminum silicate	1362917	\N	\N
19054248	Proteins	8859	\N	\N
42898711	Chlorine	1310122	DB11109	29310
42899259	Gallium	1310124	\N	\N
42904283	TOCOPHERYL NICOTINATE, D-.ALPHA.	1359091	\N	\N
43012293	hydroxyethyl starch 130-0.4	1363352	\N	\N
43532406	Hepatitis B Virus	1427211	\N	\N
42899086	Ilex paraguariensis leaf extract	1305743	\N	\N
529216	Human-Bovine Reassortant Rotavirus Strain P1A[8] Vaccine	798294	\N	\N
42899139	Hypericum extract	1309228	\N	\N
42898867	Cinnamon oil	1309229	\N	\N
42900311	cinnamon oil, leaf	1309227	\N	\N
42898757	Chamomile Flower Oil	1309221	\N	\N
42903880	Fu ling	1314424	\N	\N
42900243	diethylene glycol monoethyl ether	1311147	\N	\N
42899645	Octopamine	1311141	DB13251	17134
19132889	Phenoperidine	8143	DB13605	135550
42899647	Naphthalene	1311149	\N	\N
42900454	origanum oil	1308067	\N	\N
44814322	Hepatitis A Virus	1491862	\N	\N
42899416	calomel	1311098	\N	\N
19122138	Iodophors	596712	\N	\N
44816339	Zirconium	1534771	\N	\N
19011035	Lactate	114202	\N	\N
19011034	Citrate	114200	\N	\N
931973	Endopeptidases	8031	\N	\N
19112898	iron fumarate	486120	\N	\N
42900373	calcium silicate	1311526	DB13829	\N
1036525	Sulfur	10223	\N	\N
19007595	Calcium oxide	28728	\N	\N
19041852	Emepronium	3816	DB13505	135169
44816340	Lutetium	1534772	\N	\N
19000811	Lactobacillus casei rhamnosus	100278	\N	\N
19006764	Bifidobacterium bifidum	285148	\N	\N
19086827	decanoic acid	22380	\N	\N
43012197	Ammonium Sulfate	1362695	\N	\N
43013156	sodium chlorate	1366921	\N	\N
43012385	magnesium carbonate hydroxide	1363704	\N	\N
40165678	Palm Oil	32809	DB14377	\N
44818463	glucuronolactone	1535222	\N	\N
19135934	Sodium iodide I131	91535	\N	\N
19008339	Vitamin A	11246	DB00162	17336
19018661	bornaprine	19610	DB13619	\N
42800027	Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain	1292422	\N	\N
19125390	Mercury	6769	\N	\N
1703026	Merbromin	6762	\N	\N
19003010	Meptazinol	6761	DB13478	91484
43533066	diethylene glycol	1429928	\N	\N
43525870	Guanine	1372539	DB02377	16235
19132970	Rose Bengal Sodium I 131	82097	\N	\N
40222391	Tylosin	995505	DB11475	17658
1150362	cinnamedrine	21130	\N	\N
19061731	ferrous chloride	24940	DB13569	30812
1756822	Furazolidone	4601	DB00614	5195
19098530	POTASSIUM,CHELATED	259277	\N	\N
1398516	pine bark extract	259276	\N	\N
986515	CELLULASE	2219	\N	\N
19136048	Sodium	9853	\N	\N
19000556	Mefruside	6696	DB13405	31809
1197736	Mefenamate	257844	\N	\N
915829	isopropyl unoprostone	135313	\N	\N
19049437	chloropyramine	20861	DB08800	94767
19039639	buflomedil	19836	DB13510	94538
19019932	budipine	19832	DB13502	135228
19048561	Polygeline	8521	\N	\N
19029278	diethylamine salicylate	162592	\N	\N
19113001	Durapatite	49334	\N	\N
19000819	Sulfaguanidine	10174	DB13726	94621
19014035	Nafronyl	7236	\N	\N
42900022	Viscum album leaf extract	1310003	\N	\N
19050237	crataegus extract	21716	\N	\N
42899623	Peumus boldus leaf extract	1310049	\N	\N
742594	trichloroacetaldehyde	38574	DB02650	48814
19069049	Collagen	2714	\N	\N
19136028	Saccharomyces cerevisiae	9511	DB10447	\N
19056706	LEVOMETHADONE	236913	DB13515	136003
19135839	Magnesium salt	90120	\N	\N
19066894	Silicones	9778	\N	\N
40241654	Ascorbate Manganese	1144960	\N	\N
42900065	Vaccinium myrtillus leaf extract	1309257	\N	\N
40167522	maropitant	715869	DB11427	\N
43012761	Interleukin-6	1367185	\N	\N
40164833	Influenza Virus Vaccine, Live Attenuated, B-Brisbane-60-2008 strain	857953	\N	\N
42873956	Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus	1304122	\N	\N
19017895	desoxycorticosterone	3256	\N	\N
19100313	salicin	36100	\N	\N
19092165	BISMUTH CAMPHOCARBONATE	237087	\N	\N
42899650	Nitric Acid	1311391	\N	\N
42898385	Amber	1311393	DB14326	\N
944360	zinc pyrithione	39952	\N	\N
19073699	Hyaluronidase	5464	DB14740	\N
19045317	digoxin antibodies Fab fragments	203223	\N	\N
19059658	chromocarb diethylamine	48064	\N	\N
43532316	florbetapir	1427225	\N	\N
19018488	butalamine	180806	DB13681	135354
42900351	cajuput oil	1309211	\N	\N
42899536	Oil of garlic	1309210	\N	\N
42900529	grapefruit oil	1309212	\N	\N
42900366	cetostearyl alcohol	1307840	\N	\N
42898521	Butane	1310550	\N	\N
45775351	bicarbonate ion	1546277	\N	\N
44784980	Trenbolone	1484278	DB11551	35018
19050040	Potassium Orotate	8602	\N	\N
19135789	Potassium Sorbate	8606	\N	\N
19041746	tetrazepam	37985	DB13324	135198
42899969	WORMWOOD OIL	1305653	\N	\N
19056581	Alpha Hydroxy Acids	236797	\N	\N
19072083	Cyclofenil	2983	DB13472	31446
19068397	Allylestrenol	525	DB01431	31189
45776867	Bifidobacterium animalis	1550045	\N	\N
42903493	hydroxycitric acid	1312602	\N	\N
19136207	Lymphocyte Immune Globulin, Anti-Thymocyte Globulin	1011	\N	\N
19052734	Proglumide	8730	DB13431	32058
19094153	Strychnine	66422	\N	\N
19003107	invert sugar	27712	DB09344	\N
42801108	Protein C	8834	DB11312	\N
19060903	Digitalis preparation	91235	\N	\N
19089602	Dihematoporphyrin Ether	23066	\N	\N
19026609	polynoxylin	34188	\N	\N
42904036	walnut oil	1337618	\N	\N
19101454	lauromacrogols	386055	\N	\N
19122131	Potassium chlorate	59203	\N	\N
1595461	ethynodiol	24591	\N	\N
1200939	guaiacolsulfonic acid	26288	\N	\N
42900561	succinate	1307106	\N	\N
19067274	ipriflavone	51487	DB13618	31719
19113032	iprazochrome	51486	DB13541	\N
19078092	Sodium gluconate	56476	\N	\N
42900399	arsenic triiodide	1309691	\N	\N
43531797	Ceramide 2	1426448	\N	\N
42899953	Prunus armeniaca seed extract	1309458	\N	\N
43012918	Polyethylene Glycol 1450	1367110	\N	\N
19052682	Meclofenoxate	2228	DB13758	6712
1152134	Aurothiomalate	42547	\N	\N
19114603	Providone-Iodine	544983	\N	\N
19019088	Nikethamide	7424	DB13655	134814
19051234	cyamemazine	21877	DB09000	135379
19099181	Clopamide	2603	DB13792	94521
19045581	cifenline	21099	\N	\N
19029824	Boron	1705	DB11203	27560
19063763	flopropione	25082	\N	\N
40170322	amitraz	17763	DB11373	2665
19126510	fumarate	70598	\N	\N
19126511	gluconate	70599	\N	\N
19002425	Sodium Pertechnetate Tc 99m	10349	\N	\N
44507464	Aniline	1441546	DB06728	17296
1563600	Chorionic Gonadotropin	4986	\N	\N
42899445	LOVAGE OIL	1310097	\N	\N
19086788	Potassium bitartrate	223779	DB11107	32034
43532347	Epidermal Growth Factor	1427158	\N	\N
19090831	pholedrine	33432	\N	\N
19056614	Lactobacillus bifidus	236855	\N	\N
42900051	Toluene	1311381	DB11558	17578
19001599	hexamidine	26849	DB03808	87184
529660	Hepatitis A Vaccine (Inactivated) Strain HM175	798361	\N	\N
42900430	myrrh oil	1309206	\N	\N
1036600	Sulfuric acid	10231	DB11309	26836
42900375	canola oil	1309202	\N	\N
42898496	Black Pepper Oil	1309201	\N	\N
19003345	iron sorbitex	27824	\N	\N
43532158	Quinate	1427233	\N	\N
42904062	Adonis vernalis extract	1342649	\N	\N
42899620	Nutmeg oil	1309209	\N	\N
19136008	Rifamycins	9385	\N	\N
19068433	Heptaminol	5254	DB13574	94362
42904131	apricot extract	1353891	\N	\N
42898902	Coix lacryma-jobi seed extract	1307831	\N	\N
19063387	rimiterol	9388	DB13559	\N
42900431	myrtle leaf oil	1307835	\N	\N
43014229	seaweed extract	1370783	\N	\N
42899323	Methanol	1310568	\N	\N
46233907	poloxamer 234	1651699	\N	\N
1116109	Belladonna Alkaloids	1359	\N	\N
42898721	Carbopol 981	1311164	\N	\N
42898720	Carbomer 1342	1311163	\N	\N
19007748	Cetrimide	288088	\N	\N
42903737	Interferon gamma-1a	1314240	\N	\N
19003914	Triacetin	10756	\N	\N
19113034	allobarbital	516	DB13577	134875
959420	Aluminum carbonate	89858	\N	\N
19113026	Haemophilus influenzae type b	50937	\N	\N
19117912	Immunoglobulin G	5666	\N	\N
19003476	Horse antihuman thymocyte gamma globulin	107051	\N	\N
19102785	pidotimod	40450	DB11364	94618
1103137	iodinated glycerol	27723	\N	\N
42898669	BUTYLOCTYL SALICYLATE	1306948	\N	\N
19024761	butethamate citrate	156762	\N	\N
19032630	anethole	17881	\N	\N
1315656	Astragalus preparation	319818	\N	\N
19095564	etofylline	24611	\N	\N
19071181	MANGANESE CITRATE	283767	DB14495	\N
19029018	prolintane	34604	DB13438	134898
19011127	prednylidene	12473	DB13208	135572
990760	Lipase	6406	\N	\N
19018255	Pyroglutamate	155060	\N	\N
19071933	lonazolac	28876	DB13432	76164
19007600	Soybean preparation	287515	\N	\N
19058291	MAGNESIUM, CHELATED	215976	\N	\N
40175460	Cytarabine liposome	968804	\N	\N
42899448	Interleukin-12	1309680	\N	\N
19118265	succinylated gelatin	56790	\N	\N
43012276	ferrous oxide	1363047	\N	\N
43531966	Immunoglobulin A	1426454	\N	\N
19025922	oxypertine	7815	DB13403	31952
46221255	ferric pyrophosphate	1607976	DB09147	132767
40237343	romifidine	1091919	DB11543	\N
19060831	Anise oil	90926	\N	\N
43012190	betadex	1362685	DB03995	495055
19011062	mofezolac	11469	\N	\N
1761033	Glutaral	4888	DB03266	64276
19003522	lanatoside C	27929	DB13467	\N
19042550	triazulenone	38555	\N	\N
19042575	tribenoside	38557	DB13227	91780
19047240	clofoctol	21264	DB13237	108581
43014259	valerate	1370574	\N	\N
19055875	DIHEXYVERINE	236209	DB13678	135367
44507446	Aconitine	1441664	\N	\N
19018546	benzophenone	18997	DB01878	41308
19019122	Dextran 40	3272	\N	\N
19037446	Calcium Sulfate	1925	\N	\N
46221746	polyethylene glycol 9000	1606853	\N	\N
19091628	BOTULISM ANTITOXIN E	236660	\N	\N
19049175	cesium chloride	20599	\N	\N
44506781	Ferrous carbonate	1440290	DB13698	86235
19033691	asiaticoside	18405	DB14081	79928
1389885	red yeast rice	232540	\N	\N
42900012	Xylene	1311378	\N	\N
42900072	Sodium succinate	1311370	\N	\N
44816338	Yttrium	1534770	\N	\N
974140	Hydrochloric Acid	5486	DB13366	17883
44814271	ANTIOXIDANT 119	1489543	\N	\N
43013616	Edetate Calcium	1368950	\N	\N
42899646	Molasses	1307820	\N	\N
42900229	Tartrazine	1305578	\N	\N
42900525	ferric oxide	1310572	DB11576	50819
42899788	Shea butter	1310571	DB14311	\N
42898675	Bacillus subtilis	1311119	DB11347	\N
19101712	tropatepine	38876	DB13252	\N
42900485	mercuric cyanide	1311110	\N	\N
19071869	Calcium Aspartate	287637	\N	\N
19095079	potassium bromide	34299	\N	\N
19129642	Oxolinic Acid	7798	DB13627	138856
19018226	Acepromazine	155	DB01614	44932
42900203	Streptococcus pyogenes	1311281	\N	\N
42900359	Calcitonin	1311287	\N	\N
42899542	Olea europaea leaf extract	1307955	\N	\N
19034280	bamipine	18753	DB13489	135165
42898763	cedar leaf oil	1309217	\N	\N
19136184	Streptodornase	10104	\N	\N
19071999	mecysteine	29426	\N	\N
42898586	CETYL ESTERS WAX	1311570	\N	\N
19072122	midecamycin	30005	DB13456	31845
42904261	Lemon Juice	1358955	\N	\N
19100761	Felbinac	262307	DB07477	31597
19013759	CHLORIDE HEXAHYDRATE	314553	\N	\N
1000979	guar gum	26344	DB13446	\N
19003691	oxaceprol	28068	DB13363	\N
44816298	Mycobacterium tuberculosis	1492936	\N	\N
902616	Calamine	106212	\N	\N
42904103	Helleborus extract	1351001	\N	\N
19011004	White wax	11327	\N	\N
19101426	hemicellulase	26514	\N	\N
44818464	Zolazepam	1535252	DB11555	\N
45892185	zinc phosphate	1602285	\N	\N
42903913	Latex	1314891	\N	\N
19044812	Phytosterols	8310	\N	\N
19026733	Chlormadinone	78904	DB13528	\N
42900061	VETIVER OIL	1307788	\N	\N
19010970	Vitamin B Complex	11251	\N	\N
42904233	POLYETHYLENE GLYCOL 4500	1358490	\N	\N
19133329	piketoprofen	82910	\N	\N
42900212	THYMUS OIL	1309479	\N	\N
19113007	bosentan monohydrate	498193	\N	\N
586491	cytomegalovirus immune globulin	22178	\N	\N
42900230	Tea Leaf Oil	1309477	\N	\N
19112635	Morphine Liposomal	477468	\N	\N
19088035	detomidine	22672	DB11556	\N
19054693	Olive Leaf Extract	435657	\N	\N
19082880	oxetorone	32633	DB13463	135364
19129643	Oxyfedrine	7805	DB13398	135343
19090806	calcium orotate	235786	\N	\N
19090802	calcium lactobionate	235784	\N	\N
19042345	Lecithin	8214	\N	\N
19039762	butamirate	19862	DB13731	135310
19123344	beta-Alanine	61	DB03107	57966
40175609	Chia Seed Oil	968631	\N	\N
19002077	Talampicillin	10322	DB13814	9391
991855	Saccharomyces boulardii	236782	\N	\N
19096766	CHROMIUM, CHELATED	253160	\N	\N
19028044	Penfluridol	7974	DB13791	92278
941004	Tadenan	37534	\N	\N
19087063	Eicosapentaenoate	618597	\N	\N
19049402	chlorophyllin	20852	\N	\N
19113004	Glyoxal	4967	\N	\N
1590165	insulin, regular, beef-pork	235275	\N	\N
19136040	Carbaryl	9724	\N	\N
19099129	Clonixin	2601	DB09218	76200
711452	Benzoate	70589	\N	\N
19019131	Magnesium Aspartate	142131	DB13359	\N
1315027	Cranberry preparation	125933	\N	\N
19056450	BOTULISM ANTITOXIN A	236658	\N	\N
19091288	ISOSPAGLUMIC ACID	236303	\N	\N
19056032	ACETIAMINE	236300	\N	\N
42900524	lithium bromide	1310187	\N	\N
42899580	POTASSIUM SODIUM TARTRATE	1311363	\N	\N
19101597	trimethylphloroglucinol	38716	\N	\N
42904271	Apple juice	1358965	\N	\N
43013090	isoprene	1364275	\N	\N
19127669	Lithium Aspartate	746070	\N	\N
19018518	bamifylline	18752	DB13203	135605
42900111	Staphylococcus aureus	1311275	\N	\N
42900100	Titanium	1305547	DB14160	33341
19009847	Methylmethacrylate	29897	\N	\N
19001305	Diloxanide	67182	DB08792	\N
19001308	Oxerutins	67187	\N	\N
43012575	Carrot Juice	1366027	\N	\N
43533099	GRAPEFRUIT JUICE	1431224	\N	\N
19025138	Bismuth	1599	\N	\N
42900365	Benzene	1311295	\N	\N
42900068	Vitis vinifera seed extract	1307966	\N	\N
43532150	Prolactin	1426890	\N	\N
19045601	DIBUNATE	402565	DB13796	31479
19059544	Sodium bitartrate	89900	\N	\N
40168899	calcium pyruvate	884629	\N	\N
45775636	meningococcal group B vaccine	1593128	\N	\N
19010961	Arsenic	1111	\N	\N
19070929	GAMMA LINOLEIC ACID	283563	\N	\N
42904117	HYPERICUM OIL	1352522	\N	\N
594249	Measles Vaccine	6669	\N	\N
19030957	Escherichia coli	350202	\N	\N
19135850	85 Strontium	90613	\N	\N
19136046	Sitosterols	9808	\N	\N
19091830	Lofepramine	6465	DB13411	47782
19098123	glucametacin	25834	\N	\N
19048700	Haemophilus B Conjugate Vaccine	214606	\N	\N
19103213	CHROMIUM CITRATE	407906	\N	\N
43532469	neurotrophin 4	1426704	\N	\N
19029322	propyphenazone	34710	DB13524	135538
19059405	Germanium	4784	\N	\N
19036391	deracoxib	356834	DB11395	73032
19112915	methylfolic acid	486456	\N	\N
42904224	Uncaria tomentosa leaf extract	1358480	\N	\N
42904231	danofloxacin	1358488	DB11393	\N
42904106	Betula pendula leaf extract	1351786	\N	\N
43532434	lactobionate	1426414	\N	\N
19123342	Kininogenase	6095	\N	\N
43526455	calcium bicarbonate	1373352	\N	\N
40163587	clorsulon	28303	DB11389	94811
19018328	aceprometazine	161203	DB01615	53770
19014026	Nux Vomica extract	314743	\N	\N
19068715	monofluorophosphate	52885	\N	\N
43012243	Butylated Hydroxyanisole	1362900	\N	\N
42898651	BATILOL	1306190	\N	\N
43014106	Ethylene Oxide	1368154	\N	\N
42904288	glycyrrhizinate	1359426	\N	\N
992456	Chlorophyll	2388	\N	\N
19135936	razoxane	9154	\N	\N
43013539	Captan	1368147	\N	\N
19011124	GRAPEFRUIT EXTRACT	124323	\N	\N
19135932	Rauwolfia Alkaloids	9152	\N	\N
43012724	Hydrogen Cyanide	1367183	\N	\N
19129738	Paraffin	7906	\N	\N
19033780	Butylated Hydroxytoluene	1848	\N	\N
940004	sodium thiosulfate	36726	\N	\N
19055954	biclotymol	236268	\N	\N
19037891	chlorocresol	20823	\N	\N
19058354	Aconite	242	\N	\N
19028286	cefodizime	20485	DB13470	63214
19125279	Meglumine	6704	\N	\N
19040627	sultamicillin	37415	DB12127	51770
986790	Azelate	618278	\N	\N
19011098	Dimethoxanate	121069	DB13794	135517
19123699	Flufenamate	618272	\N	\N
19018601	Calcium Fluoride	1905	\N	\N
19132884	Phenazocine	8119	DB13606	8056
19088340	dextranomer	22708	DB13560	\N
19091624	PROCYANIDOLIC OLIGOMER	236649	\N	\N
19018192	Chloride Ion	153974	DB14547	17996
19056037	GUAIETOLIN	236315	\N	\N
1314928	ginger root	125921	\N	\N
19000921	sulthiame	10240	DB08329	32171
42900497	lemon oil	1309253	\N	\N
19136642	Superoxide Dismutase	10245	\N	\N
19113045	Heparinoids	5228	\N	\N
42898564	CANNABIS SATIVA SEED OIL	1305550	\N	\N
42904274	POMEGRANATE JUICE	1358975	\N	\N
42899681	Nerium oleander leaf extract	1310031	\N	\N
42899345	Maltose Syrup	1310512	\N	\N
919204	Amylases	743	\N	\N
44507650	Monascus purpureus	1442200	\N	\N
42900439	nickel	1311629	\N	\N
43532336	Indigo	1426889	\N	\N
42904275	CRANBERRY JUICE	1358977	\N	\N
42899427	Melissa officinalis leaf oil	1309328	\N	\N
19006969	Aprindine	1054	DB01429	135370
19059705	Flumethiazide	89911	\N	\N
19053864	Felypressin	4319	DB00093	60564
19084912	Aluminum aspirin	611	\N	\N
19031267	cetiedil	20609	DB13753	34619
19135808	Proscillaridin	8795	DB13307	32065
1317597	GARLIC POWDER	325524	\N	\N
19010871	Tuberculin	10908	\N	\N
19070955	HAWTHORN BERRY EXTRACT	283571	\N	\N
19070954	HAWTHORN BERRY	283570	\N	\N
42899520	Iridium	1311131	\N	\N
19028945	pridinol	34479	DB13642	75247
42903808	OREGANO LEAF OIL	1314320	\N	\N
19004283	Magnesium malate	283578	\N	\N
42900071	sodium bromide	1311138	\N	\N
43014216	stearate	1368706	\N	\N
1398693	KAVA ROOT	259421	\N	\N
19127547	calcium citrate malate	73409	\N	\N
900017	Cascara sagrada	66869	\N	\N
42899387	MORINDA CITRIFOLIA FRUIT JUICE	1311642	\N	\N
19080514	diperodon	59247	\N	\N
19136047	Smallpox Vaccine	9835	\N	\N
19041860	thymomodulin	38217	\N	\N
19046036	piperacetazine	8338	\N	\N
19000382	Lactobacillus bulgaricus	100272	\N	\N
19095288	ethaverine	24464	\N	\N
40171826	WHEAT DEXTRIN	637366	\N	\N
19059506	ethenzamide	24468	DB13544	31564
42898743	Carica papaya leaf extract	1309415	\N	\N
43532084	POLYSORBATE 65	1426405	\N	\N
42899800	Rice Oil	1307748	\N	\N
19099359	Dextran 110	358871	\N	\N
19051599	Daunorubicin Liposomal	214468	\N	\N
43012175	basil oil	1362135	\N	\N
19036942	pramiverine	190433	\N	\N
19006155	Trypan Blue	10878	\N	\N
19051475	anhydrous calcium iodide	214236	\N	\N
19060834	Thyme oil	90950	\N	\N
942494	chlorophyllin copper complex	82242	\N	\N
19057718	Trichophyton antigen	465118	\N	\N
1378790	HOODIA GORDONII EXTRACT	578315	\N	\N
19027186	Paramethasone	7910	DB01384	7922
19136041	Antilymphocyte Immunoglobulin	973	\N	\N
19018640	bopindolol	19605	DB08807	\N
19045672	Anthrax Vaccine Adsorbed	404774	\N	\N
19050907	cloprednol	21285	DB13843	135619
19024938	campesterol	20129	\N	\N
