n1_CLL	n2_CLL	cosine_distance
CVCL_1637	CVCL_1635	0.4076
CVCL_1637	CVCL_1636	0.4116
CVCL_1637	CVCL_1638	0.3774
CVCL_1637	CVCL_3517	0.4165
CVCL_1637	CVCL_5016	0.4324
CVCL_1637	CVCL_5034	0.3833
CVCL_1637	CVCL_M469	0.3811
CVCL_1638	CVCL_0313	0.3631
CVCL_1638	CVCL_1546	0.3831
CVCL_1638	CVCL_1561	0.3525
CVCL_1638	CVCL_1633	0.3828
CVCL_1638	CVCL_1635	0.3191
CVCL_1638	CVCL_1636	0.3641
CVCL_1638	CVCL_1637	0.3774
CVCL_1638	CVCL_1639	0.3682
CVCL_1638	CVCL_1794	0.3711
CVCL_1638	CVCL_2061	0.3827
CVCL_1638	CVCL_3517	0.3706
CVCL_1639	CVCL_0026	0.3567
CVCL_1639	CVCL_0471	0.3608
CVCL_1639	CVCL_1383	0.4044
CVCL_1639	CVCL_1587	0.3610
CVCL_1639	CVCL_1633	0.3363
CVCL_1639	CVCL_1635	0.3967
CVCL_1639	CVCL_1636	0.3705
CVCL_1639	CVCL_1638	0.3682
CVCL_1639	CVCL_4900	0.3592
CVCL_1639	CVCL_5016	0.3840
CVCL_1639	CVCL_B260	0.3565
CVCL_1640	CVCL_1114	0.4321
CVCL_1640	CVCL_1300	0.4270
CVCL_1640	CVCL_1639	0.4099
CVCL_1640	CVCL_2063	0.4575
CVCL_1640	CVCL_2067	0.4566
CVCL_1640	CVCL_2077	0.3878
CVCL_1640	CVCL_3158	0.4489
CVCL_1640	CVCL_5034	0.4605
CVCL_1640	CVCL_B260	0.2403
CVCL_1640	CVCL_M466	0.4604
CVCL_1640	CVCL_V613	0.4426
CVCL_1641	CVCL_0089	0.2101
CVCL_1641	CVCL_0091	0.2218
CVCL_1641	CVCL_0624	0.1928
CVCL_1641	CVCL_1380	0.2079
CVCL_1641	CVCL_1409	0.2152
CVCL_1641	CVCL_1422	0.2132
CVCL_1641	CVCL_1424	0.2128
CVCL_1641	CVCL_1630	0.2249
CVCL_1641	CVCL_1736	0.2125
CVCL_1641	CVCL_1820	0.2123
CVCL_1641	CVCL_1835	0.2183
CVCL_1642	CVCL_0134	0.4018
CVCL_1642	CVCL_0270	0.3973
CVCL_1642	CVCL_1301	0.3863
CVCL_1642	CVCL_2010	0.3923
CVCL_1642	CVCL_4W58	0.4153
CVCL_1642	CVCL_8001	0.3639
CVCL_1642	CVCL_8002	0.3438
CVCL_1642	CVCL_8005	0.2857
CVCL_1642	CVCL_M599	0.3951
CVCL_1642	CVCL_WS70	0.3674
CVCL_1642	CVCL_X981	0.3719
CVCL_1644	CVCL_0434	0.5516
CVCL_1644	CVCL_0626	0.5485
CVCL_1644	CVCL_0630	0.5641
CVCL_1644	CVCL_1054	0.5467
CVCL_1644	CVCL_1635	0.5183
CVCL_1644	CVCL_1637	0.5597
CVCL_1644	CVCL_1638	0.5273
CVCL_1644	CVCL_1958	0.5656
CVCL_1644	CVCL_2291	0.5628
CVCL_1644	CVCL_8098	0.5496
CVCL_1644	CVCL_8878	0.5298
CVCL_1647	CVCL_1050	0.2483
CVCL_1647	CVCL_1721	0.2037
CVCL_1647	CVCL_1790	0.2618
CVCL_1647	CVCL_2984	0.2670
CVCL_1647	CVCL_5054	0.3156
CVCL_1647	CVCL_5953	0.2475
CVCL_1647	CVCL_5957	0.2489
CVCL_1647	CVCL_8788	0.2382
CVCL_1647	CVCL_V609	0.2975
CVCL_1647	CVCL_V610	0.2468
CVCL_1647	CVCL_V612	0.2866
CVCL_1649	CVCL_0041	0.3965
CVCL_1649	CVCL_2176	0.3409
CVCL_1649	CVCL_8752	0.4772
CVCL_1649	CVCL_A667	0.4171
CVCL_1649	CVCL_A770	0.4251
CVCL_1649	CVCL_B255	0.4913
CVCL_1649	CVCL_M599	0.3986
CVCL_1649	CVCL_N820	0.5408
CVCL_1649	CVCL_V415	0.5221
CVCL_1649	CVCL_VU81	0.5060
CVCL_1649	CVCL_X981	0.5397
CVCL_1650	CVCL_0089	0.1115
CVCL_1650	CVCL_0092	0.1364
CVCL_1650	CVCL_0103	0.1246
CVCL_1650	CVCL_0624	0.1659
CVCL_1650	CVCL_1179	0.1646
CVCL_1650	CVCL_1409	0.1358
CVCL_1650	CVCL_1410	0.1297
CVCL_1650	CVCL_1835	0.1239
CVCL_1650	CVCL_1851	0.1618
CVCL_1650	CVCL_1866	0.1295
CVCL_1650	CVCL_1873	0.1125
CVCL_1651	CVCL_1265	0.4015
CVCL_1651	CVCL_1269	0.3849
CVCL_1651	CVCL_1376	0.3674
CVCL_1651	CVCL_1465	0.4376
CVCL_1651	CVCL_1543	0.4304
CVCL_1651	CVCL_1546	0.3871
CVCL_1651	CVCL_1561	0.4106
CVCL_1651	CVCL_1731	0.4315
CVCL_1651	CVCL_2061	0.3651
CVCL_1651	CVCL_5126	0.3625
CVCL_1651	CVCL_6831	0.3949
CVCL_1652	CVCL_1105	0.3885
CVCL_1652	CVCL_1114	0.3339
CVCL_1652	CVCL_1383	0.3962
CVCL_1652	CVCL_1417	0.3230
CVCL_1652	CVCL_1635	0.3881
CVCL_1652	CVCL_2253	0.4100
CVCL_1652	CVCL_3158	0.4046
CVCL_1652	CVCL_5034	0.3122
CVCL_1652	CVCL_8098	0.3748
CVCL_1652	CVCL_B260	0.4059
CVCL_1652	CVCL_VV27	0.3157
CVCL_1654	CVCL_0033	0.4092
CVCL_1654	CVCL_0179	0.4269
CVCL_1654	CVCL_1115	0.4205
CVCL_1654	CVCL_1351	0.3752
CVCL_1654	CVCL_1494	0.4249
CVCL_1654	CVCL_1532	0.2842
CVCL_1654	CVCL_1661	0.3930
CVCL_1654	CVCL_1782	0.3990
CVCL_1654	CVCL_3425	0.3889
CVCL_1654	CVCL_5591	0.3796
CVCL_1654	CVCL_S507	0.4257
CVCL_1655	CVCL_0459	0.5604
CVCL_1655	CVCL_0485	0.5572
CVCL_1655	CVCL_1067	0.5509
CVCL_1655	CVCL_1195	0.4845
CVCL_1655	CVCL_1496	0.5549
CVCL_1655	CVCL_1515	0.3930
CVCL_1655	CVCL_1574	0.5534
CVCL_1655	CVCL_1731	0.5579
CVCL_1655	CVCL_2057	0.4722
CVCL_1655	CVCL_2420	0.5687
CVCL_1655	CVCL_4644	0.5603
CVCL_1656	CVCL_0250	0.3797
CVCL_1656	CVCL_0497	0.4058
CVCL_1656	CVCL_0863	0.4030
CVCL_1656	CVCL_1118	0.3730
CVCL_1656	CVCL_1691	0.2886
CVCL_1656	CVCL_1697	0.4098
CVCL_1656	CVCL_2955	0.3832
CVCL_1656	CVCL_3955	0.3990
CVCL_1656	CVCL_5010	0.3818
CVCL_1656	CVCL_5033	0.3894
CVCL_1656	CVCL_A758	0.4007
CVCL_1659	CVCL_0707	0.1626
CVCL_1659	CVCL_0825	0.1963
CVCL_1659	CVCL_0846	0.2068
CVCL_1659	CVCL_0878	0.1924
CVCL_1659	CVCL_0882	0.2087
CVCL_1659	CVCL_0888	0.1957
CVCL_1659	CVCL_0928	0.1991
CVCL_1659	CVCL_0933	0.1636
CVCL_1659	CVCL_1038	0.2057
CVCL_1659	CVCL_2019	0.1793
CVCL_1659	CVCL_2182	0.1657
CVCL_1660	CVCL_0008	0.0689
CVCL_1660	CVCL_0511	0.0609
CVCL_1660	CVCL_0539	0.0758
CVCL_1660	CVCL_1087	0.0755
CVCL_1660	CVCL_1088	0.0640
CVCL_1660	CVCL_1179	0.0767
CVCL_1660	CVCL_1222	0.0661
CVCL_1660	CVCL_1399	0.0732
CVCL_1660	CVCL_1861	0.0718
CVCL_1660	CVCL_1877	0.0600
CVCL_1660	CVCL_2206	0.0754
CVCL_1661	CVCL_0031	0.1671
CVCL_1661	CVCL_0033	0.1778
CVCL_1661	CVCL_0179	0.1985
CVCL_1661	CVCL_1106	0.2099
CVCL_1661	CVCL_1115	0.1668
CVCL_1661	CVCL_1251	0.2045
CVCL_1661	CVCL_1263	0.1180
CVCL_1661	CVCL_1782	0.1653
CVCL_1661	CVCL_1812	0.1874
CVCL_1661	CVCL_2062	0.2286
CVCL_1661	CVCL_2094	0.2248
CVCL_1662	CVCL_0029	0.4297
CVCL_1662	CVCL_1111	0.3633
CVCL_1662	CVCL_1191	0.3832
CVCL_1662	CVCL_1615	0.3919
CVCL_1662	CVCL_1707	0.3520
CVCL_1662	CVCL_3111	0.4093
CVCL_1662	CVCL_3116	0.3242
CVCL_1662	CVCL_3613	0.4129
CVCL_1662	CVCL_5007	0.3800
CVCL_1662	CVCL_DH06	0.3619
CVCL_1662	CVCL_V607	0.4102
CVCL_1666	CVCL_0715	0.2397
CVCL_1666	CVCL_0814	0.2469
CVCL_1666	CVCL_0855	0.2289
CVCL_1666	CVCL_0863	0.2523
CVCL_1666	CVCL_0891	0.2532
CVCL_1666	CVCL_0941	0.2320
CVCL_1666	CVCL_1031	0.2463
CVCL_1666	CVCL_1038	0.2444
CVCL_1666	CVCL_1743	0.2441
CVCL_1666	CVCL_2255	0.2179
CVCL_1666	CVCL_3605	0.2349
CVCL_1667	CVCL_0065	0.1500
CVCL_1667	CVCL_0092	0.2084
CVCL_1667	CVCL_0624	0.1583
CVCL_1667	CVCL_1126	0.1401
CVCL_1667	CVCL_1409	0.2079
CVCL_1667	CVCL_1422	0.1602
CVCL_1667	CVCL_1630	0.1335
CVCL_1667	CVCL_1736	0.1638
CVCL_1667	CVCL_1835	0.1957
CVCL_1667	CVCL_1851	0.1865
CVCL_1667	CVCL_1913	0.2058
CVCL_1670	CVCL_0036	0.3021
CVCL_1670	CVCL_1107	0.2930
CVCL_1670	CVCL_1728	0.2482
CVCL_1670	CVCL_1761	0.3011
CVCL_1670	CVCL_1808	0.2548
CVCL_1670	CVCL_2661	0.3217
CVCL_1670	CVCL_2678	0.3001
CVCL_1670	CVCL_2679	0.3108
CVCL_1670	CVCL_2750	0.3150
CVCL_1670	CVCL_2943	0.2496
CVCL_1670	CVCL_5006	0.3165
CVCL_1672	CVCL_0039	0.1804
CVCL_1672	CVCL_0527	0.1749
CVCL_1672	CVCL_1057	0.2034
CVCL_1672	CVCL_1097	0.1976
CVCL_1672	CVCL_1135	0.1913
CVCL_1672	CVCL_1303	0.1822
CVCL_1672	CVCL_1402	0.1953
CVCL_1672	CVCL_1779	0.2105
CVCL_1672	CVCL_1997	0.1741
CVCL_1672	CVCL_6805	0.1565
CVCL_1672	CVCL_6809	0.1896
CVCL_1674	CVCL_0250	0.4503
CVCL_1674	CVCL_0366	0.3899
CVCL_1674	CVCL_0633	0.4553
CVCL_1674	CVCL_1053	0.4786
CVCL_1674	CVCL_1084	0.4802
CVCL_1674	CVCL_1427	0.4785
CVCL_1674	CVCL_2447	0.4401
CVCL_1674	CVCL_4849	0.4454
CVCL_1674	CVCL_5010	0.4188
CVCL_1674	CVCL_U613	0.4445
CVCL_1674	CVCL_VU89	0.4672
CVCL_1679	CVCL_0205	0.2993
CVCL_1679	CVCL_0542	0.2419
CVCL_1679	CVCL_1055	0.2982
CVCL_1679	CVCL_1174	0.3031
CVCL_1679	CVCL_1301	0.2842
CVCL_1679	CVCL_1595	0.2814
CVCL_1679	CVCL_5157	0.2759
CVCL_1679	CVCL_8001	0.2984
CVCL_1679	CVCL_8002	0.3046
CVCL_1679	CVCL_U757	0.2932
CVCL_1679	CVCL_WS70	0.3000
CVCL_1681	CVCL_1107	0.2482
CVCL_1681	CVCL_1682	0.2471
CVCL_1681	CVCL_1767	0.2778
CVCL_1681	CVCL_2308	0.2822
CVCL_1681	CVCL_2310	0.2050
CVCL_1681	CVCL_2312	0.2611
CVCL_1681	CVCL_2314	0.2637
CVCL_1681	CVCL_2457	0.2807
CVCL_1681	CVCL_2679	0.2274
CVCL_1681	CVCL_2680	0.1841
CVCL_1681	CVCL_3599	0.2909
CVCL_1682	CVCL_1107	0.2191
CVCL_1682	CVCL_1287	0.2469
CVCL_1682	CVCL_1681	0.2471
CVCL_1682	CVCL_1761	0.2541
CVCL_1682	CVCL_2308	0.2244
CVCL_1682	CVCL_2661	0.2253
CVCL_1682	CVCL_2678	0.2464
CVCL_1682	CVCL_2679	0.1600
CVCL_1682	CVCL_2680	0.1926
CVCL_1682	CVCL_2943	0.2577
CVCL_1682	CVCL_3599	0.2240
CVCL_1683	CVCL_0093	0.4268
CVCL_1683	CVCL_0466	0.4994
CVCL_1683	CVCL_1324	0.4515
CVCL_1683	CVCL_2098	0.3098
CVCL_1683	CVCL_2541	0.4694
CVCL_1683	CVCL_2976	0.3691
CVCL_1683	CVCL_8796	0.4566
CVCL_1683	CVCL_H614	0.4838
CVCL_1683	CVCL_H637	0.4771
CVCL_1683	CVCL_Y545	0.3909
CVCL_1683	CVCL_Y547	0.4342
CVCL_1684	CVCL_1107	0.2872
CVCL_1684	CVCL_1287	0.2709
CVCL_1684	CVCL_1681	0.2967
CVCL_1684	CVCL_1682	0.2736
CVCL_1684	CVCL_1685	0.2927
CVCL_1684	CVCL_1761	0.2858
CVCL_1684	CVCL_2308	0.2799
CVCL_1684	CVCL_2661	0.2637
CVCL_1684	CVCL_2679	0.2591
CVCL_1684	CVCL_2680	0.2606
CVCL_1684	CVCL_3599	0.2461
CVCL_1685	CVCL_1086	0.2967
CVCL_1685	CVCL_1107	0.3337
CVCL_1685	CVCL_1108	0.3357
CVCL_1685	CVCL_1684	0.2927
CVCL_1685	CVCL_1786	0.2983
CVCL_1685	CVCL_2457	0.3125
CVCL_1685	CVCL_2462	0.3163
CVCL_1685	CVCL_2678	0.3220
CVCL_1685	CVCL_2943	0.3391
CVCL_1685	CVCL_3599	0.3309
CVCL_1685	CVCL_IZ34	0.2255
CVCL_1688	CVCL_0401	0.3414
CVCL_1688	CVCL_0633	0.3049
CVCL_1688	CVCL_0844	0.3290
CVCL_1688	CVCL_0863	0.3669
CVCL_1688	CVCL_1226	0.3566
CVCL_1688	CVCL_1608	0.3701
CVCL_1688	CVCL_1690	0.3027
CVCL_1688	CVCL_1798	0.3442
CVCL_1688	CVCL_3956	0.3707
CVCL_1688	CVCL_5010	0.2823
CVCL_1688	CVCL_A758	0.3394
CVCL_1689	CVCL_0359	0.4163
CVCL_1689	CVCL_0401	0.3433
CVCL_1689	CVCL_0715	0.4248
CVCL_1689	CVCL_0871	0.4348
CVCL_1689	CVCL_1053	0.3979
CVCL_1689	CVCL_1219	0.3380
CVCL_1689	CVCL_1722	0.3748
CVCL_1689	CVCL_2080	0.3642
CVCL_1689	CVCL_2588	0.2725
CVCL_1689	CVCL_2955	0.4211
CVCL_1689	CVCL_5010	0.3954
CVCL_1690	CVCL_0556	0.2683
CVCL_1690	CVCL_0633	0.2632
CVCL_1690	CVCL_0844	0.2651
CVCL_1690	CVCL_1117	0.3224
CVCL_1690	CVCL_1226	0.2638
CVCL_1690	CVCL_1688	0.3027
CVCL_1690	CVCL_3955	0.2301
CVCL_1690	CVCL_3956	0.3232
CVCL_1690	CVCL_3957	0.3101
CVCL_1690	CVCL_5010	0.2401
CVCL_1690	CVCL_A758	0.2981
CVCL_1691	CVCL_0844	0.2688
CVCL_1691	CVCL_1118	0.2839
CVCL_1691	CVCL_1233	0.2634
CVCL_1691	CVCL_1656	0.2886
CVCL_1691	CVCL_1697	0.2887
CVCL_1691	CVCL_1706	0.2263
CVCL_1691	CVCL_3954	0.2843
CVCL_1691	CVCL_3956	0.2713
CVCL_1691	CVCL_5010	0.2505
CVCL_1691	CVCL_5033	0.2713
CVCL_1691	CVCL_A758	0.2478
CVCL_1693	CVCL_1140	0.1049
CVCL_1693	CVCL_1141	0.1247
CVCL_1693	CVCL_1454	0.1068
CVCL_1693	CVCL_1471	0.1323
CVCL_1693	CVCL_1473	0.1373
CVCL_1693	CVCL_1498	0.1175
CVCL_1693	CVCL_1510	0.1348
CVCL_1693	CVCL_1542	0.1390
CVCL_1693	CVCL_1579	0.1450
CVCL_1693	CVCL_1598	0.1019
CVCL_1693	CVCL_2415	0.1364
CVCL_1694	CVCL_0064	0.1323
CVCL_1694	CVCL_0095	0.1527
CVCL_1694	CVCL_0258	0.1178
CVCL_1694	CVCL_0614	0.1274
CVCL_1694	CVCL_1071	0.1351
CVCL_1694	CVCL_1425	0.1459
CVCL_1694	CVCL_1619	0.1231
CVCL_1694	CVCL_1620	0.1338
CVCL_1694	CVCL_2119	0.1146
CVCL_1694	CVCL_2122	0.1336
CVCL_1694	CVCL_2196	0.1361
CVCL_1695	CVCL_0346	0.0802
CVCL_1695	CVCL_0528	0.0527
CVCL_1695	CVCL_1123	0.0625
CVCL_1695	CVCL_1341	0.0607
CVCL_1695	CVCL_1454	0.0825
CVCL_1695	CVCL_1458	0.0828
CVCL_1695	CVCL_1489	0.0844
CVCL_1695	CVCL_1542	0.0752
CVCL_1695	CVCL_2141	0.0703
CVCL_1695	CVCL_2143	0.0739
CVCL_1695	CVCL_5627	0.0758
CVCL_1697	CVCL_0715	0.3259
CVCL_1697	CVCL_0844	0.2869
CVCL_1697	CVCL_0863	0.3102
CVCL_1697	CVCL_0891	0.3193
CVCL_1697	CVCL_1118	0.3055
CVCL_1697	CVCL_1509	0.2800
CVCL_1697	CVCL_1691	0.2887
CVCL_1697	CVCL_1706	0.3077
CVCL_1697	CVCL_3956	0.2719
CVCL_1697	CVCL_5010	0.3289
CVCL_1697	CVCL_8585	0.3060
CVCL_1699	CVCL_1320	0.2322
CVCL_1699	CVCL_1334	0.2245
CVCL_1699	CVCL_1625	0.2121
CVCL_1699	CVCL_1806	0.2042
CVCL_1699	CVCL_2030	0.2406
CVCL_1699	CVCL_2990	0.2385
CVCL_1699	CVCL_2992	0.1997
CVCL_1699	CVCL_2993	0.1736
CVCL_1699	CVCL_2996	0.2105
CVCL_1699	CVCL_5209	0.1927
CVCL_1699	CVCL_8792	0.2341
CVCL_1700	CVCL_0528	0.3885
CVCL_1700	CVCL_0531	0.3544
CVCL_1700	CVCL_1123	0.3656
CVCL_1700	CVCL_1340	0.3970
CVCL_1700	CVCL_1695	0.4067
CVCL_1700	CVCL_1701	0.4186
CVCL_1700	CVCL_1702	0.4030
CVCL_1700	CVCL_1771	0.4153
CVCL_1700	CVCL_1829	0.4157
CVCL_1700	CVCL_2143	0.3953
CVCL_1700	CVCL_5627	0.4041
CVCL_1701	CVCL_0346	0.0766
CVCL_1701	CVCL_0528	0.0750
CVCL_1701	CVCL_1123	0.0845
CVCL_1701	CVCL_1341	0.0756
CVCL_1701	CVCL_1458	0.0996
CVCL_1701	CVCL_1695	0.0929
CVCL_1701	CVCL_1771	0.0816
CVCL_1701	CVCL_2058	0.1086
CVCL_1701	CVCL_2141	0.0815
CVCL_1701	CVCL_2143	0.0810
CVCL_1701	CVCL_5627	0.1071
CVCL_1702	CVCL_0346	0.1058
CVCL_1702	CVCL_0528	0.1002
CVCL_1702	CVCL_1123	0.0922
CVCL_1702	CVCL_1341	0.0915
CVCL_1702	CVCL_1454	0.0976
CVCL_1702	CVCL_1507	0.1067
CVCL_1702	CVCL_1510	0.0944
CVCL_1702	CVCL_1542	0.0972
CVCL_1702	CVCL_1695	0.1057
CVCL_1702	CVCL_1829	0.1042
CVCL_1702	CVCL_2143	0.1029
CVCL_1703	CVCL_0631	0.3419
CVCL_1703	CVCL_1123	0.3470
CVCL_1703	CVCL_1489	0.3184
CVCL_1703	CVCL_1510	0.3365
CVCL_1703	CVCL_1562	0.3412
CVCL_1703	CVCL_2141	0.3436
CVCL_1703	CVCL_6583	0.3232
CVCL_1703	CVCL_M150	0.3231
CVCL_1703	CVCL_M151	0.3467
CVCL_1703	CVCL_S740	0.3423
CVCL_1703	CVCL_X981	0.3429
CVCL_1706	CVCL_0040	0.2818
CVCL_1706	CVCL_0599	0.2817
CVCL_1706	CVCL_0844	0.2291
CVCL_1706	CVCL_1173	0.2631
CVCL_1706	CVCL_1323	0.2762
CVCL_1706	CVCL_1691	0.2263
CVCL_1706	CVCL_3956	0.2645
CVCL_1706	CVCL_3957	0.1989
CVCL_1706	CVCL_5010	0.2512
CVCL_1706	CVCL_5033	0.2044
CVCL_1706	CVCL_8585	0.2703
CVCL_1707	CVCL_0294	0.4285
CVCL_1707	CVCL_1111	0.2214
CVCL_1707	CVCL_1187	0.4013
CVCL_1707	CVCL_1191	0.4220
CVCL_1707	CVCL_1662	0.3520
CVCL_1707	CVCL_3111	0.3825
CVCL_1707	CVCL_3116	0.3009
CVCL_1707	CVCL_3613	0.3994
CVCL_1707	CVCL_5007	0.3896
CVCL_1707	CVCL_DH06	0.2622
CVCL_1707	CVCL_V607	0.2843
CVCL_1708	CVCL_0555	0.0898
CVCL_1708	CVCL_1294	0.0907
CVCL_1708	CVCL_1385	0.0959
CVCL_1708	CVCL_1386	0.0789
CVCL_1708	CVCL_1980	0.0674
CVCL_1708	CVCL_2873	0.0765
CVCL_1708	CVCL_2917	0.0888
CVCL_1708	CVCL_5038	0.0886
CVCL_1708	CVCL_5044	0.0702
CVCL_1708	CVCL_5078	0.0719
CVCL_1708	CVCL_8877	0.0799
CVCL_1709	CVCL_0031	0.4698
CVCL_1709	CVCL_1265	0.4439
CVCL_1709	CVCL_1494	0.4553
CVCL_1709	CVCL_1531	0.4386
CVCL_1709	CVCL_1532	0.3436
CVCL_1709	CVCL_1782	0.4543
CVCL_1709	CVCL_1812	0.4520
CVCL_1709	CVCL_2678	0.4547
CVCL_1709	CVCL_5038	0.4711
CVCL_1709	CVCL_5058	0.4511
CVCL_1709	CVCL_5111	0.4671
CVCL_1711	CVCL_0466	0.2910
CVCL_1711	CVCL_1324	0.2661
CVCL_1711	CVCL_1361	0.2663
CVCL_1711	CVCL_1362	0.2491
CVCL_1711	CVCL_2093	0.2592
CVCL_1711	CVCL_2096	0.2952
CVCL_1711	CVCL_2098	0.3039
CVCL_1711	CVCL_2209	0.2434
CVCL_1711	CVCL_8796	0.2576
CVCL_1711	CVCL_H614	0.2912
CVCL_1711	CVCL_H637	0.2632
CVCL_1712	CVCL_0008	0.1151
CVCL_1712	CVCL_0511	0.1074
CVCL_1712	CVCL_0539	0.0984
CVCL_1712	CVCL_1088	0.1045
CVCL_1712	CVCL_1101	0.1090
CVCL_1712	CVCL_1222	0.1095
CVCL_1712	CVCL_1399	0.1046
CVCL_1712	CVCL_1660	0.1165
CVCL_1712	CVCL_1967	0.1012
CVCL_1712	CVCL_2207	0.1125
CVCL_1712	CVCL_2676	0.1003
CVCL_1714	CVCL_0089	0.1804
CVCL_1714	CVCL_0624	0.1486
CVCL_1714	CVCL_1088	0.1975
CVCL_1714	CVCL_1409	0.1861
CVCL_1714	CVCL_1422	0.1908
CVCL_1714	CVCL_1630	0.1873
CVCL_1714	CVCL_1820	0.1769
CVCL_1714	CVCL_1835	0.1943
CVCL_1714	CVCL_1913	0.1863
CVCL_1714	CVCL_2022	0.1828
CVCL_1714	CVCL_2676	0.1964
CVCL_1715	CVCL_0556	0.3044
CVCL_1715	CVCL_0844	0.2778
CVCL_1715	CVCL_1117	0.2631
CVCL_1715	CVCL_1323	0.3241
CVCL_1715	CVCL_1722	0.3253
CVCL_1715	CVCL_1798	0.3284
CVCL_1715	CVCL_3956	0.2899
CVCL_1715	CVCL_3957	0.3215
CVCL_1715	CVCL_3960	0.3184
CVCL_1715	CVCL_5010	0.2499
CVCL_1715	CVCL_A758	0.3135
CVCL_1716	CVCL_0366	0.3894
CVCL_1716	CVCL_0480	0.4534
CVCL_1716	CVCL_0554	0.4408
CVCL_1716	CVCL_1054	0.4273
CVCL_1716	CVCL_1338	0.4600
CVCL_1716	CVCL_1490	0.4455
CVCL_1716	CVCL_1514	0.4819
CVCL_1716	CVCL_1783	0.4060
CVCL_1716	CVCL_1847	0.4464
CVCL_1716	CVCL_4402	0.4584
CVCL_1716	CVCL_5128	0.4780
CVCL_1717	CVCL_0320	0.2058
CVCL_1717	CVCL_0555	0.2610
CVCL_1717	CVCL_0632	0.2740
CVCL_1717	CVCL_1294	0.2796
CVCL_1717	CVCL_1382	0.2241
CVCL_1717	CVCL_1385	0.2649
CVCL_1717	CVCL_1386	0.2428
CVCL_1717	CVCL_1980	0.2836
CVCL_1717	CVCL_2917	0.2681
CVCL_1717	CVCL_5044	0.2738
CVCL_1717	CVCL_5078	0.2446
CVCL_1718	CVCL_0545	0.1209
CVCL_1718	CVCL_1294	0.1511
CVCL_1718	CVCL_1382	0.1216
CVCL_1718	CVCL_1385	0.1530
CVCL_1718	CVCL_1386	0.1582
CVCL_1718	CVCL_1708	0.1491
CVCL_1718	CVCL_1980	0.1368
CVCL_1718	CVCL_2873	0.1356
CVCL_1718	CVCL_2917	0.1526
CVCL_1718	CVCL_5044	0.1400
CVCL_1718	CVCL_8877	0.1717
CVCL_1720	CVCL_0023	0.5803
CVCL_1720	CVCL_0525	0.5736
CVCL_1720	CVCL_1067	0.5709
CVCL_1720	CVCL_1544	0.5813
CVCL_1720	CVCL_1551	0.5297
CVCL_1720	CVCL_1847	0.5567
CVCL_1720	CVCL_2984	0.5822
CVCL_1720	CVCL_2986	0.5569
CVCL_1720	CVCL_4402	0.5673
CVCL_1720	CVCL_8481	0.5610
CVCL_1720	CVCL_B076	0.5567
CVCL_1721	CVCL_1050	0.1907
CVCL_1721	CVCL_1555	0.2385
CVCL_1721	CVCL_1647	0.2037
CVCL_1721	CVCL_1790	0.2400
CVCL_1721	CVCL_1791	0.2377
CVCL_1721	CVCL_2986	0.2364
CVCL_1721	CVCL_5957	0.1451
CVCL_1721	CVCL_8788	0.1750
CVCL_1721	CVCL_V609	0.2180
CVCL_1721	CVCL_V610	0.1484
CVCL_1721	CVCL_V612	0.2345
CVCL_1722	CVCL_0401	0.2840
CVCL_1722	CVCL_0715	0.3203
CVCL_1722	CVCL_0726	0.3029
CVCL_1722	CVCL_0844	0.2739
CVCL_1722	CVCL_0863	0.2902
CVCL_1722	CVCL_0871	0.2871
CVCL_1722	CVCL_0942	0.3143
CVCL_1722	CVCL_1117	0.3212
CVCL_1722	CVCL_1173	0.3196
CVCL_1722	CVCL_3957	0.2409
CVCL_1722	CVCL_5010	0.2435
CVCL_1723	CVCL_1300	0.5324
CVCL_1723	CVCL_1587	0.5216
CVCL_1723	CVCL_1635	0.4601
CVCL_1723	CVCL_1845	0.5294
CVCL_1723	CVCL_5034	0.5040
CVCL_1723	CVCL_5059	0.4878
CVCL_1723	CVCL_5113	0.4922
CVCL_1723	CVCL_5135	0.5394
CVCL_1723	CVCL_6748	0.5205
CVCL_1723	CVCL_8198	0.5283
CVCL_1723	CVCL_V613	0.5403
CVCL_1724	CVCL_0248	0.4150
CVCL_1724	CVCL_0292	0.4188
CVCL_1724	CVCL_0371	0.3995
CVCL_1724	CVCL_1385	0.3813
CVCL_1724	CVCL_1386	0.4252
CVCL_1724	CVCL_1768	0.3907
CVCL_1724	CVCL_1980	0.4083
CVCL_1724	CVCL_5058	0.4075
CVCL_1724	CVCL_5086	0.4298
CVCL_1724	CVCL_5111	0.4183
CVCL_1724	CVCL_5112	0.4263
CVCL_1725	CVCL_0248	0.3056
CVCL_1725	CVCL_0546	0.2777
CVCL_1725	CVCL_0555	0.3698
CVCL_1725	CVCL_1294	0.3511
CVCL_1725	CVCL_1382	0.3408
CVCL_1725	CVCL_1386	0.3708
CVCL_1725	CVCL_1717	0.3273
CVCL_1725	CVCL_1978	0.3844
CVCL_1725	CVCL_1980	0.3573
CVCL_1725	CVCL_2917	0.3840
CVCL_1725	CVCL_5248	0.3802
CVCL_1727	CVCL_0032	0.5369
CVCL_1727	CVCL_1100	0.5078
CVCL_1727	CVCL_2109	0.5206
CVCL_1727	CVCL_2193	0.4636
CVCL_1727	CVCL_2601	0.5670
CVCL_1727	CVCL_2744	0.5649
CVCL_1727	CVCL_2745	0.5544
CVCL_1727	CVCL_2746	0.4199
CVCL_1727	CVCL_3079	0.5599
